date,awareness,regional_awareness,sentiment,volume_sentiment,engagement,advocacy,weekly_score,weekly_score_regional,weekly_score_volume,weekly_score_volume_regional
2025-10-12,20.368837005089564,86.38710346128343,17.82178217821782,58.91089108910891,9.0,63.50039718606582,27.6727540923433,35.92503739936753,37.94503132006607,46.1973146270903
2025-10-19,20.285041026479675,85.35122754923799,10.778443113772456,54.61538461538461,10.0,68.57020636584531,27.40842262652436,35.54169594186915,38.367658001927396,46.50093131727219
2025-10-26,20.616730188489445,86.57004678106932,23.48993288590604,58.97435897435898,19.0,70.60637098319572,33.428258514397804,41.67242308847028,42.299365036511034,50.54352961058352
